ID	I0001	I0002	I0003	I0004	I0005	I0006	I0007	I0008	I0009	I0010	I0011	I0012	I0013	I0014	I0015	I0016	I0017	I0018	I0019	I0020	I0021	I0022	I0023	I0024	I0025	I0026	I0027	I0028	I0029	I0030	I0031	I0032	I0033	I0034	I0035	I0036	I0037	I0038	I0039	I0040	I0041	I0042	I0043	I0044	I0045	I0046	I0047	I0048	I0049	I0050	I0051	I0052	I0053	I0054	I0055	I0056	I0057	I0058	I0059	I0060	I0061	I0062	I0063	I0064	I0065	I0066	I0067	I0068	I0069	I0070	I0071	I0072	I0073	I0074	I0075	I0076	I0077	I0078	I0079	I0080	I0081	I0082	I0083	I0084	I0085	I0086	I0087	I0088	I0089	I0090	I0091	I0092	I0093	I0094	I0095	I0096	I0097	I0098	I0099	I0100
61686	8	6	5	1	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	7	5	10	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	5	6	6	8	5	7	5	7	1	6	2	6	5	7	5	6	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	6	1	9	5
61687	8	6	5	2	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	7	5	10	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	6	2	4	1	1	9	1	1	7	6	3	5	5	1	6	5	1	2	1	5	6	6	8	5	7	5	7	1	6	2	6	5	7	5	6	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	1	1	9	5
61688	8	6	5	2	6	6	2	10	6	10	6	6	1	9	5	6	10	6	6	10	1	1	5	1	7	5	10	9	1	7	10	1	1	6	6	4	4	6	8	5	9	4	1	9	6	1	6	2	4	1	5	8	1	1	7	6	3	5	5	9	6	5	1	1	1	5	6	1	8	5	7	5	7	1	6	2	1	5	7	5	5	6	6	8	5	3	8	1	1	10	2	2	1	1	3	1	1	1	9	5
61689	8	6	6	2	6	6	2	9	6	10	6	6	1	5	5	8	10	6	6	10	1	7	4	1	7	5	10	7	1	7	5	6	1	6	6	4	4	6	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	7	6	2	5	8	9	6	5	1	1	1	5	6	1	8	5	7	5	7	1	5	2	1	5	7	5	5	6	6	8	5	3	8	7	1	10	2	2	1	1	3	1	1	1	10	5
61690	9	6	6	9	6	6	2	9	5	10	6	7	1	5	5	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	4	6	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	7	6	2	4	8	9	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	1	1	5	7	5	5	6	6	8	6	3	8	7	1	10	2	2	1	1	3	1	1	1	10	5
61691	9	6	6	9	6	6	2	9	5	10	6	7	1	5	4	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	4	5	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	8	6	2	4	8	9	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	1	1	5	7	5	5	6	6	8	6	3	8	7	1	10	1	2	1	8	3	1	1	1	10	5
61692	9	6	6	9	6	6	1	9	5	10	6	7	1	5	4	8	10	6	6	10	9	7	4	1	7	6	10	8	8	7	5	6	1	6	6	4	4	5	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	8	7	2	4	8	9	6	5	9	1	1	5	6	1	8	5	7	7	7	1	5	1	1	5	7	5	5	4	6	10	6	3	8	7	1	8	1	1	8	8	3	1	1	1	10	5
61693	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	1	6	6	4	9	5	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	6	6	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61694	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61695	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61696	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	10	9	10	4	9	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	5	7	8	8	1	1	8	8	2	1	9	10	10	5
61697	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	10	9	10	4	9	4	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	8	1	1	9	8	2	1	9	10	10	5
61698	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	10	8	8	7	5	8	9	6	6	3	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	1	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	8	1	1	9	8	2	1	9	10	10	5
61699	9	6	6	9	6	6	1	9	6	6	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	10	10	8	7	5	8	9	6	6	3	4	6	4	5	8	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	10	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	4	1	1	9	8	2	1	9	10	10	5
61755	10	10	9	1	9	10	4	10	10	9	5	1	1	9	10	1	1	10	10	8	1	1	5	1	10	10	9	9	2	1	10	6	2	10	10	5	9	10	10	10	1	5	3	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	3	2	9	1	10	6	10	10	7	10	5	8	1	1	10	3	5	1	2	5	2	1	2	8	10
61756	10	10	10	1	9	10	4	10	10	9	5	1	1	9	10	1	1	10	10	8	1	1	5	1	10	10	9	9	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	3	2	9	1	10	6	10	10	7	10	5	8	1	1	10	3	5	1	2	5	2	1	2	8	10
61757	10	10	10	1	9	10	4	10	10	9	5	1	1	9	5	1	1	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	3	5	1	2	5	2	1	2	8	10
61758	8	10	10	1	9	10	4	10	10	9	5	1	1	9	5	6	1	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	9	9	2	1	3	10	1	1	8	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	3	5	1	2	5	2	1	2	8	10
61759	8	10	10	1	9	10	4	10	10	9	6	1	1	9	5	6	6	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	9	9	2	1	3	10	1	1	8	2	1	1	1	4	8	1	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	2	4	1	2	5	2	1	2	8	10
61760	8	10	10	1	9	10	4	10	10	9	6	1	1	9	5	6	6	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	6	5	2	9	9	2	1	2	10	1	1	8	2	1	1	1	4	8	5	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	2	4	1	2	5	2	1	2	8	10
61761	8	10	10	1	9	10	4	10	10	9	6	6	1	9	5	6	6	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	6	5	2	9	9	2	1	2	10	1	1	8	2	1	1	1	4	8	5	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	2	4	1	2	5	2	1	1	8	10
61762	8	10	10	1	9	6	4	10	6	8	6	6	1	9	5	6	6	5	10	8	1	1	5	6	6	10	10	6	1	1	10	6	1	10	10	5	9	6	8	10	6	4	2	9	9	1	1	2	10	1	1	8	7	1	7	6	4	8	5	1	6	4	1	2	7	4	6	6	10	6	1	5	7	1	6	2	6	9	1	10	5	6	10	7	10	4	8	6	5	7	2	4	1	1	5	2	6	1	8	10
61763	8	10	10	1	9	6	4	10	6	8	6	6	1	9	5	6	10	5	10	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	10	5	4	6	8	10	6	4	2	9	9	1	1	2	10	1	1	8	7	1	7	6	4	8	5	1	6	4	1	2	7	4	6	6	10	6	1	5	7	1	6	2	6	9	1	10	5	6	10	7	10	4	8	1	5	7	2	4	1	1	4	2	6	1	8	5
61764	8	6	5	1	9	6	4	10	6	8	6	6	1	9	5	6	10	5	6	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	10	5	4	6	8	10	6	4	2	9	9	1	1	2	10	1	1	8	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	6	1	5	7	1	6	2	6	9	7	5	5	6	10	8	10	3	8	1	5	7	2	3	1	1	4	2	6	1	8	5
61765	8	6	5	1	9	6	4	10	6	10	6	6	1	9	5	6	10	5	6	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	6	5	4	6	8	10	6	4	2	9	9	1	1	2	4	1	1	8	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	9	7	5	5	6	6	8	10	3	8	1	5	10	2	3	1	1	4	2	6	1	9	5
61766	8	6	5	1	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	6	5	10	9	1	1	10	6	1	10	6	4	4	6	8	5	6	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	5	7	5	6	6	6	8	10	3	8	1	5	10	2	3	1	1	3	2	6	1	9	5
61767	8	6	5	1	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	7	5	10	9	1	1	10	1	1	6	6	4	4	6	8	5	6	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	5	7	5	6	6	6	8	10	3	8	1	5	10	2	2	1	1	3	1	6	1	9	5
61768	8	6	5	2	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	7	5	10	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	5	6	6	8	5	7	5	7	1	6	2	6	5	7	5	6	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	6	1	9	5
61769	8	6	5	2	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	10	1	1	5	1	7	5	8	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	6	2	4	1	1	9	1	1	7	6	3	5	5	1	6	5	1	2	1	5	6	1	8	5	7	5	7	1	6	2	6	5	7	5	5	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	1	1	9	5
61770	8	6	6	2	6	6	2	10	6	10	6	6	1	5	5	8	10	6	6	10	1	7	4	1	7	5	10	7	1	7	10	1	1	6	6	4	4	6	8	5	9	3	1	10	6	1	6	2	4	1	5	8	1	1	7	6	2	5	8	9	6	5	1	1	1	5	6	1	8	5	7	5	7	1	5	2	1	5	7	5	5	6	6	8	5	3	8	7	1	10	2	2	1	1	3	1	1	1	9	5
61771	8	6	6	2	6	6	2	9	5	10	6	7	1	5	5	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	4	6	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	8	6	2	4	8	9	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	2	1	5	7	5	5	6	6	8	6	3	8	7	1	10	2	2	1	1	3	1	1	1	10	5
61772	9	6	6	9	6	6	2	9	5	10	6	7	1	5	4	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	4	5	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	8	6	2	4	8	9	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	1	1	5	7	5	5	6	6	8	6	3	8	7	1	10	1	2	1	1	3	1	1	1	10	5
61773	9	6	6	9	6	6	1	9	5	10	6	7	1	5	4	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	9	5	8	5	9	3	1	10	6	1	6	1	4	9	5	8	1	1	8	6	2	4	8	6	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	1	1	5	7	5	5	6	6	10	6	3	8	7	1	8	1	1	8	8	3	1	1	1	10	4
61774	9	6	6	9	6	6	1	9	5	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	6	9	6	6	4	9	5	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	8	7	2	4	5	6	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	6	2	8	7	8	8	1	1	8	8	3	1	9	1	10	4
61775	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61776	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61777	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	1	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	2	1	9	10	10	5
61778	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	10	9	10	4	9	4	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	2	5	7	8	8	1	1	9	8	2	1	9	10	10	5
61779	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	10	8	8	7	5	8	9	6	6	3	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	1	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	8	1	1	9	8	2	1	9	10	10	5
61780	9	6	6	9	6	6	1	9	6	6	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	10	8	8	7	5	8	9	6	6	3	4	6	4	5	8	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	10	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	4	1	1	9	8	2	1	9	10	10	5
61835	10	10	9	1	9	10	4	10	10	9	5	1	1	9	10	1	6	10	10	8	1	1	5	1	10	10	9	9	2	1	10	6	2	10	10	5	9	10	10	10	1	5	3	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	3	2	9	1	10	6	10	10	7	10	5	8	1	1	10	3	5	1	2	5	2	1	2	8	10
61836	10	10	10	1	9	10	4	10	10	9	5	1	1	9	10	1	1	10	10	8	1	1	5	1	10	10	9	9	2	1	10	6	2	10	10	5	9	10	10	10	1	5	3	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	3	2	9	1	10	6	10	10	7	10	5	8	1	1	10	3	5	1	2	5	2	1	2	8	10
61837	10	10	10	1	9	10	4	10	10	9	5	1	1	9	5	1	1	10	10	8	1	1	5	1	10	10	9	9	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	5	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	3	2	9	1	10	6	10	10	7	10	4	8	1	1	10	3	5	1	2	5	2	1	2	8	10
61838	8	10	10	1	9	10	4	10	10	9	5	1	1	9	5	1	1	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	9	9	2	1	3	10	1	1	1	2	1	1	1	4	8	1	1	6	4	1	3	2	10	10	2	10	6	1	1	10	2	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	3	5	1	2	5	2	1	2	8	10
61839	8	10	10	1	9	10	4	10	10	9	5	1	1	9	5	6	1	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	9	9	2	1	3	10	1	1	8	2	1	1	1	4	8	1	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	3	5	1	2	5	2	1	2	8	10
61840	8	10	10	1	9	10	4	10	10	9	5	1	1	9	5	6	6	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	1	5	2	9	9	2	1	3	10	1	1	8	2	1	1	1	4	8	1	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	2	9	1	10	6	10	10	7	10	4	8	1	1	7	2	4	1	2	5	2	1	2	8	10
61841	8	10	10	1	9	10	4	10	10	9	5	1	1	9	5	6	6	10	10	8	1	1	5	1	10	10	10	6	2	1	10	6	2	10	10	5	9	10	10	10	6	5	2	9	9	2	1	2	10	1	1	8	2	1	1	1	4	8	5	1	6	4	1	2	2	10	10	2	10	6	1	1	10	1	6	2	6	9	1	10	6	10	10	7	10	4	8	1	5	7	2	4	1	2	5	2	1	2	8	10
61842	8	10	10	1	9	6	4	10	6	8	6	6	1	9	5	6	6	5	10	8	1	1	5	6	6	10	10	6	1	1	10	6	1	10	10	5	9	10	8	10	6	5	2	9	9	1	1	2	10	1	1	8	7	1	1	6	4	8	5	1	6	4	1	2	7	4	6	6	10	6	1	5	7	1	6	2	6	9	1	10	5	6	10	7	10	4	8	6	5	7	2	4	1	1	5	2	6	2	8	10
61843	8	6	5	1	9	6	4	10	6	8	6	6	1	9	5	6	10	5	10	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	10	5	9	6	8	10	6	4	2	9	9	1	1	2	10	1	1	8	7	1	7	6	4	8	5	1	6	4	1	2	7	4	6	6	10	6	1	5	7	1	6	2	6	9	1	10	5	6	10	7	10	4	8	6	5	7	2	4	1	1	4	2	6	6	8	10
61844	8	6	5	1	9	6	4	10	6	8	6	6	1	9	5	6	10	5	10	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	10	5	4	6	8	10	6	4	1	9	9	1	1	2	10	1	1	8	7	1	7	6	3	5	5	1	6	4	1	2	7	4	6	6	8	6	1	5	7	1	6	2	6	9	7	10	5	6	10	8	10	4	8	6	5	7	2	3	1	1	4	2	6	1	8	5
61845	8	6	5	1	9	6	4	10	6	10	6	6	1	9	5	6	10	5	6	8	1	1	5	6	6	10	10	9	1	1	10	6	1	10	6	5	4	6	8	10	6	4	1	9	9	1	1	2	10	1	1	8	7	1	7	6	3	5	5	1	6	4	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	9	7	5	5	6	10	8	10	3	8	1	5	10	2	3	1	1	4	2	6	1	9	5
61846	8	6	5	1	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	6	6	10	10	9	1	1	10	6	1	10	6	4	4	6	8	10	6	4	1	9	9	1	1	2	10	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	9	7	5	5	6	6	8	10	3	8	1	5	10	2	3	1	1	3	2	6	1	9	5
61847	8	6	5	1	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	6	5	8	9	1	1	10	1	1	6	6	4	4	6	8	5	6	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	5	7	5	6	6	6	8	10	3	8	1	5	10	2	2	1	1	3	2	6	1	9	5
61848	8	6	5	2	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	2	1	1	5	1	7	5	8	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	4	6	6	8	5	1	5	7	1	6	2	6	5	7	5	6	6	6	8	10	3	8	1	5	10	2	2	1	1	3	2	6	1	9	5
61849	8	6	5	2	9	6	3	10	6	10	6	6	1	9	5	6	10	5	6	10	1	1	5	1	7	5	8	9	1	1	10	1	1	6	6	4	4	6	8	5	9	4	1	9	9	1	1	2	4	1	1	9	7	1	7	6	3	5	5	1	6	5	1	2	7	5	6	6	5	5	7	5	7	1	6	2	6	5	7	5	5	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	6	1	9	5
61850	8	6	5	2	9	6	2	10	6	10	6	7	1	9	5	8	10	5	6	10	1	7	4	1	7	5	8	9	1	7	10	1	1	6	6	4	4	6	8	5	9	3	1	9	6	1	6	2	4	1	5	9	1	1	7	6	2	5	8	9	6	5	9	1	1	5	6	1	5	5	7	5	7	1	5	2	6	5	7	5	5	6	6	8	5	3	8	1	5	10	2	2	1	1	3	1	1	1	9	5
61851	8	6	6	2	6	6	2	9	5	10	6	7	1	5	5	8	10	6	6	10	1	7	4	1	7	5	10	7	1	7	5	1	1	6	6	4	4	5	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	8	6	2	5	8	9	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	2	1	5	7	5	5	6	6	8	6	3	8	7	1	10	2	2	1	1	3	1	1	1	10	5
61852	9	6	6	2	6	6	2	9	5	10	6	7	1	5	5	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	1	6	6	4	9	5	8	5	9	3	1	10	6	1	6	1	4	1	5	8	1	1	8	6	2	4	8	6	6	5	9	1	1	5	6	1	8	5	7	5	7	1	5	1	1	5	7	5	5	6	6	8	6	3	8	7	1	10	2	2	1	1	3	1	1	1	10	4
61853	9	6	6	9	6	6	2	9	5	10	6	7	1	5	4	8	10	6	6	10	1	7	4	1	7	6	10	7	1	7	5	6	9	6	6	4	9	5	8	5	9	3	1	10	6	1	6	1	4	9	5	8	1	1	8	6	2	4	8	6	5	5	9	1	1	5	6	1	8	5	7	5	7	8	5	1	1	5	7	5	5	6	6	8	6	3	8	7	8	10	1	1	1	8	3	1	1	1	10	4
61854	9	6	6	9	6	6	1	9	5	10	6	7	1	5	4	8	10	6	6	10	1	7	4	1	7	6	10	8	8	8	5	6	9	6	6	4	9	5	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	8	7	2	4	8	6	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	6	3	8	7	8	8	1	1	8	8	3	1	9	1	10	4
61855	9	6	6	9	6	6	1	9	5	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	8	5	8	9	6	6	4	9	5	4	5	9	3	1	10	6	8	6	1	4	9	5	8	1	1	8	7	2	4	5	6	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	6	2	8	7	8	8	1	1	8	8	3	1	9	1	10	4
61856	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	8	5	8	9	6	6	4	4	6	4	5	9	3	7	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	5	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61857	9	6	6	9	6	6	1	9	6	10	6	7	1	5	4	8	10	6	6	10	9	10	4	1	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	8	7	8	8	1	1	8	8	3	1	9	1	10	5
61858	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	10	9	10	4	9	7	6	10	8	8	7	5	8	9	6	6	4	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	8	1	1	7	7	2	4	5	9	5	5	9	1	1	5	6	1	8	4	7	7	5	8	5	1	1	5	7	5	5	4	6	10	5	2	5	7	8	8	1	1	8	8	2	1	9	10	10	5
61859	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	4	8	8	7	5	8	9	6	6	3	4	6	4	5	7	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	1	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	8	1	1	9	8	2	1	9	10	10	5
61860	9	6	6	9	6	6	1	9	6	10	6	7	6	5	4	8	8	6	6	5	9	10	4	9	4	6	4	8	8	7	5	8	9	6	6	3	4	6	4	5	8	3	7	10	6	8	6	1	4	9	5	9	1	1	7	7	2	4	5	9	5	5	9	1	10	5	5	1	8	4	7	7	5	8	5	1	1	5	7	5	4	4	6	10	5	1	5	7	8	4	1	1	9	8	2	1	9	10	10	5
